company_id,year,rev_growth,profit_growth,emp_growth,payroll_growth,profit_growth_type
C0014,2024,0.09395118388041146,0.3341128392078958,0.33333333333333326,0.12277822066358035,normal
C0014,2025,0.03894365323562887,0.37069515153879595,0,1.0074078585114514,normal
C0015,2023,,,,,normal
C0015,2024,0.012706912980479768,-0.0030541716879319836,0,-0.31568121803469373,normal
C0015,2025,0.10474083789726318,-0.07025673186415882,-0.19999999999999996,0.20389430143407616,normal
C0016,2023,,,,,normal
C0016,2024,-0.09563098136714976,-0.17593782342674646,-0.08762886597938147,-0.302411713059626,normal
C0016,2025,-0.2180609114840356,-0.5374767648643037,0.005649717514124353,-0.03876032595104384,normal
C0017,2023,,,,,normal
C0017,2024,0.023556813933087728,-7.249202307859917,0.07692307692307687,-0.4165362717724761,turnaround
C0017,2025,0.027786535697527537,-0.6592609893469057,-0.0714285714285714,0.34086631322202465,normal
C0018,2023,,,,,normal
C0018,2024,0.017342438610765676,-1.2330166790565755,-0.08571428571428574,0.4964834677423522,deterioration
C0018,2025,-0.01698948679832335,-3.048281601765245,0.15625,0.23372128659954106,turnaround
C0019,2023,,,,,normal
C0019,2024,-0.20215868339668852,-0.2891296679398955,0.15254237288135597,0.385480615436546,loss_change
C0019,2025,0.18486559157297688,1.6466590350416053,-0.09558823529411764,0.3280661446160005,loss_change
C0020,2023,,,,,normal
C0020,2024,-0.10988153602648654,-0.07235773359709463,-0.15781710914454272,0.026889050075650234,normal
C0020,2025,-0.004793866870779651,-0.11109478169526299,0.0735551663747811,-0.43998933287137887,normal
C0021,2023,,,,,normal
C0021,2024,0.23864479565142038,0.9851321037826533,0,0.1544393185801367,normal
C0021,2025,0.08771847453642567,-0.15194861627270206,0,0.17209659513086284,normal
C0022,2023,,,,,normal
C0022,2024,0.18994798337359442,0.46425633394241617,-0.045454545454545414,0.4972520509001075,normal
C0022,2025,0.057837917357554725,-0.006196857650405785,0.1428571428571428,-0.4251889962603316,normal
C0023,2023,,,,,normal
C0023,2024,-0.09200378793122754,-0.33200872384866253,0.33333333333333326,2.1708409476184407,normal
C0023,2025,-0.06083705298132225,0.3107360059777513,-0.25,-0.4061909669195092,normal
C0024,2023,,,,,normal
C0024,2024,-0.17118691019518795,0.12202941578941329,-0.024116847826086918,-0.3538831337377647,normal
C0024,2025,0.07881313916650545,-0.37386538758040033,0.06334841628959276,0.7201402798074177,normal
C0025,2023,,,,,normal
C0025,2024,-0.02115429914189315,-0.26401079751715695,0.1020408163265305,-0.20067954787840636,normal
C0025,2025,-0.0618214007559984,-0.2735124287389732,0.05092592592592582,0.8023340957018379,normal
C0026,2023,,,,,normal
C0026,2024,0.045402805234539434,-0.19081240027445956,0.011363636363636465,0.5712237989757805,normal
C0026,2025,0.3047500931440015,0.42309424467484624,0.12359550561797761,-0.03090377181223236,normal
C0027,2023,,,,,normal
C0027,2024,0.240094678904208,-0.4443664646859393,0.11764705882352944,-0.10913040694159892,normal
C0027,2025,-0.09624604401062498,1.4391973657119084,0,0.2507546016122453,normal
C0028,2023,,,,,normal
C0028,2024,0.021659353856478658,-0.19931043487162947,0,0.7158880587202572,normal
C0028,2025,0.00851886926527401,-0.2158175743139179,0.125,-0.0006515152628472354,normal
C0029,2023,,,,,normal
C0029,2024,0.05299020752043293,-0.053461717902452466,-0.08695652173913049,0.5961441775863989,normal
C0029,2025,-0.18938521503325545,-0.3587299963089787,0,-0.343532020444979,normal
C0030,2023,,,,,normal
C0030,2024,0.06796846681561108,2.803978132066488,0.03703703703703698,0.009471428182458164,normal
C0030,2025,0.0030165259930758914,-0.4734181146089379,0,0.5269378242658171,normal
C0031,2023,,,,,normal
C0031,2024,-0.11696549547094992,0.03373367246635639,0.25,1.36009563401812,normal
C0031,2025,0.2542685760796122,0.03523841415502926,0,-0.38232586428541804,normal
C0032,2023,,,,,normal
C0032,2024,0.04071657428875852,-0.30877298846497137,0.10344827586206895,-0.2598646496109772,normal
C0032,2025,0.3806404628430313,1.004613899126705,-0.0390625,0.527284999892357,normal
C0033,2023,,,,,normal
C0033,2024,0.17130268296974527,0.12726502513436366,0.125,0.43298902866585376,normal
C0033,2025,-0.012561003464052978,-0.3619599294528403,0.11111111111111116,-0.18909535247905895,normal
C0034,2023,,,,,normal
C0034,2024,-0.034142325665837414,0.16295598820390178,0.050000000000000044,-0.03719054072306405,normal
C0034,2025,0.09070329007295541,-0.22561791155760635,-0.09523809523809523,-0.413993557259572,normal
C0035,2023,,,,,normal
C0035,2024,0.03643144613208049,0.12625023911645394,0.125,-0.10946966420919202,normal
C0035,2025,0.11878692801706503,-0.046741256824476496,0,-0.1626516233034463,normal
C0036,2023,,,,,normal
C0036,2024,0.23304803597057222,0.08188993733604355,-0.25,-0.3564087165519174,normal
C0036,2025,-0.03637628776621926,0.0650551748896202,0,0.38873816348497825,normal
C0037,2023,,,,,normal
C0037,2024,-0.1561416911570751,-0.37767494759783116,0.0018587360594795044,-0.2596193794498647,normal
C0037,2025,0.12303905920259983,0.0032912574464780686,0.12059369202226344,0.37560094847496805,normal
C0038,2023,,,,,normal
C0038,2024,0.08514475656104259,-0.2937583201031172,-0.01813471502590669,0.03228129390023171,normal
C0038,2025,0.019529929595238027,0.12180743421570184,0.04485488126649084,-0.10291298653069003,normal
C0039,2023,,,,,normal
C0039,2024,-0.04361958966395385,-0.13932683088978093,0.25,-0.26198162883055276,normal
C0039,2025,0.13413619285440737,-0.0936576740259828,0,-0.017911162631476074,normal
C0040,2023,,,,,normal
C0040,2024,0.05192688903885467,-0.465170308763861,0,1.0563499858207859,normal
C0040,2025,0.20066781406352852,0.6160609353717243,0,-0.3520426652002263,normal
C0041,2023,,,,,normal
C0041,2024,0.06794912501615302,-0.6916332925041766,0.04347826086956519,0.3243464940707286,normal
C0041,2025,-0.03110432721070977,1.6521548455503883,0.125,-0.18678438510875683,normal
C0042,2023,,,,,normal
C0042,2024,0.07142496996620484,-0.3712816593852908,0.25,0.5582667123654856,normal
C0042,2025,0.00662033451202948,0.5115945297444917,0,-0.16917842592322874,normal
C0043,2023,,,,,normal
C0043,2024,-0.13073496854026312,-0.024296682898606647,-0.19999999999999996,-0.4386532026642229,normal
C0043,2025,-0.10890804592220338,-0.27361080430365925,0,0.4120329446840907,normal
C0044,2023,,,,,normal
C0044,2024,0.39203253492397194,0.0049592748829800914,-0.004870129870129913,-0.24732827323512507,normal
C0044,2025,-0.0248992437545561,0.3364081807823611,0.08374116367591089,0.45629624489878196,normal
C0045,2023,,,,,normal
C0045,2024,-0.1735569927173607,0.41806956282137286,0.11111111111111116,0.3960996323342114,normal
C0045,2025,0.1044450329248856,-0.26242966938016665,0,-0.22194345579814778,normal
C0046,2023,,,,,normal
C0046,2024,-0.17335558671230056,-0.5366427733759578,0.1333333333333333,-0.21647160317930514,normal
C0046,2025,0.04487926545110166,-0.3756414667101682,0,-0.13879235961224845,normal
C0047,2023,,,,,normal
C0047,2024,-0.04646469173019763,4.225125341811907,0.07843137254901955,-0.14660804040627995,normal
C0047,2025,0.1990094387658743,-0.07549651455001694,0.1272727272727272,0.6628756607322657,normal
C0048,2023,,,,,normal
C0048,2024,0.07127777853996564,0.13547825669647628,0.02119205298013238,-0.016186574423760147,normal
C0048,2025,-0.04861268357622317,0.4373669802912161,0.1543450064850842,-0.14669612453813774,normal
C0049,2023,,,,,normal
C0049,2024,-0.059953787723825314,-0.3429490356651732,0,-0.3502263350962287,normal
C0049,2025,0.11913539092138037,0.44530596245012166,0.08333333333333326,-0.006973292743698178,normal
C0050,2023,,,,,normal
C0050,2024,0.038332292021166836,-0.41233922380738497,1,0.34968671174381627,normal
C0050,2025,0.2671843556990341,1.2823022253479976,0,-0.017581712401733895,normal
C0051,2023,,,,,normal
C0051,2024,-0.15326801229179277,-0.14927048783478114,0.19999999999999996,0.3802475154079876,normal
C0051,2025,0.2998589386502799,0.15542797669567676,0.023809523809523725,-0.18245107865079468,normal
C0052,2023,,,,,normal
C0052,2024,0.009025162318424318,-0.48350668709071754,0.040723981900452566,-0.10350037898448017,normal
C0052,2025,-0.18284136712009547,-0.223368622152598,-0.06956521739130439,0.1454780954398287,normal
C0053,2023,,,,,normal
C0053,2024,0.22890954002691966,0.652188813207637,-0.018181818181818188,-0.1713236895892375,normal
C0053,2025,0.01762218535430793,-0.7063990230538035,0.09259259259259256,0.9133708607111777,normal
C0054,2023,,,,,normal
C0054,2024,-0.0802194380354817,0.3382971398259431,0,-0.01912772666672491,normal
C0054,2025,0.1417240399858657,-0.05636329660415074,-0.15384615384615385,0.5722502297526437,normal
C0055,2023,,,,,normal
C0055,2024,0.2474377977083897,-0.3749934643499647,-0.09090909090909094,0.12126321365199244,normal
C0055,2025,-0.017180632054179856,0.5364613863077314,0.10000000000000009,-0.2133952228116872,normal
C0056,2023,,,,,normal
C0056,2024,0.12745638456822173,0.32732663281211294,0.07702349869451708,-0.09824241989218918,normal
C0056,2025,0.0057917725344569515,-0.18200377361601117,-0.07515151515151519,-0.026519094688077227,normal
C0057,2023,,,,,normal
C0057,2024,0.02032051613227548,-0.648568105877522,-0.052631578947368474,0.45273360780255656,normal
C0057,2025,0.1474891596511978,6.251920657228285,0.16666666666666674,-0.1323184787101187,normal
C0058,2023,,,,,normal
C0058,2024,-0.11058406019778066,-0.049217297957547146,0.1578947368421053,0.10558733908763274,normal
C0058,2025,0.297081585973062,-0.3709223768105091,-0.01948051948051943,0.7072354051236978,normal
C0059,2023,,,,,normal
C0059,2024,0.22667187376076425,-0.28975480771087225,0.2857142857142858,0.11861495729138971,normal
C0059,2025,-0.0570632435896421,0.566664985451635,0,0.15006735906685265,normal
C0060,2023,,,,,normal
C0060,2024,0.1764183350624957,1.0069468014614613,-0.050000000000000044,-0.27551086671631786,normal
C0060,2025,-0.15648069740631942,-0.4086021465010726,-0.052631578947368474,0.5243425488688076,normal
C0061,2023,,,,,normal
C0061,2024,0.42956818144382636,0.45776831401652296,0.19999999999999996,0.1879640910803102,normal
C0061,2025,0.05556304869126327,-1.0823340319514978,0,-0.01570951540674448,deterioration
C0062,2023,,,,,normal
C0062,2024,-0.06760554640217564,-0.28774125231529324,0.024590163934426146,0.10620999514237472,normal
C0062,2025,0.04140508552012556,-0.8760785631790291,0.06400000000000006,0.27176323198261465,normal
C0063,2023,,,,,normal
C0063,2024,0.35315424134562257,0.2698730203792885,0.08823529411764697,0.06800287947255024,normal
C0063,2025,-0.07484672994306196,-0.4684076186393742,-0.1351351351351351,-0.43274402093567566,normal
C0064,2023,,,,,normal
C0064,2024,-0.0674646020095242,0.3045776811634613,0.06666666666666665,0.021061481561947204,normal
C0064,2025,0.13520540390237468,-0.12005127643602131,0.0625,0.972422693478932,normal
C0065,2023,,,,,normal
C0065,2024,0.47532619655096275,-0.11838827072091107,0,0.20860955582765928,normal
C0065,2025,0.03358117753478296,0.9478371506710785,0,-0.39223396729748183,normal
C0066,2023,,,,,normal
C0066,2024,-0.23224409170407445,0.007815126186508481,0,-0.3450533392643501,normal
C0066,2025,0.11101125509986143,0.22466907463480768,-0.13636363636363635,0.30734089851409974,normal
C0067,2023,,,,,normal
C0067,2024,0.02957721478159403,0.08129096031753358,-0.11111111111111116,0.1333050995911531,normal
C0067,2025,-0.1889083892677511,-0.18995402264151295,0,0.09497362249598496,normal
C0068,2023,,,,,normal
C0068,2024,0.0943170294644855,0.20112643374593953,-0.0092592592592593,0.09277844371582078,normal
C0068,2025,0.018999166881411345,0.28082600955332504,0.06542056074766345,0.07282060125917611,normal
C0069,2023,,,,,normal
C0069,2024,0.004847879498330876,-8.335851506477411,-0.04347826086956519,-0.40037125874284396,turnaround
C0069,2025,-0.0371459453084485,-0.23736732313103048,-0.011363636363636354,-0.15054272449972061,normal
C0070,2023,,,,,normal
C0070,2024,-0.02483252160163174,0.4710668483297218,0.09090909090909083,0.19919478216402942,normal
C0070,2025,0.19568614083501856,0.5421754137516024,0,-0.31900777533122504,normal
C0071,2023,,,,,normal
C0071,2024,0.06250103392745876,-0.15437877996528682,-0.0714285714285714,-0.49036512203172167,normal
C0071,2025,-0.04596890591605718,-0.12619287023720427,-0.07692307692307687,0.09479418443285148,normal
C0072,2023,,,,,normal
C0072,2024,0.02662615984653649,-0.05771516874102811,0.25,0.3420135354375813,normal
C0072,2025,0.03062678350592707,0.33341376741818496,0,-0.22337941833071184,normal
C0073,2023,,,,,normal
C0073,2024,-0.03134154666914335,0.12028882783418493,0,-0.42203262313317913,normal
C0073,2025,-0.1327125936410659,-0.027937038884340737,0,0.85339083802323,normal
C0074,2023,,,,,normal
C0074,2024,0.10580351120092923,-0.292802624870552,0.061855670103092786,0.09631459384462326,normal
C0074,2025,-0.08609614277159283,-0.20450719730788192,0.03883495145631066,0.054199193502323384,normal
C0075,2023,,,,,normal
C0075,2024,0.30616523141148133,0.6270037411859373,0.1428571428571428,0.5522785654893059,normal
C0075,2025,-0.1895879549238464,-0.19236922095541398,-0.125,-0.27218908940593545,normal
C0076,2023,,,,,normal
C0076,2024,-0.1123005403478543,-0.23472480922087569,0.125,-0.00874452323778463,normal
C0076,2025,0.10755131487251379,0.02668510903966581,-0.11111111111111116,-0.08317191102124144,normal
C0077,2023,,,,,normal
C0077,2024,-0.14349038450863327,0.041414244544445866,-0.0535714285714286,0.6871146278294598,normal
C0077,2025,0.07875531183407469,1.3759019153266645,0.037735849056603765,-0.3004609868990661,normal
C0078,2023,,,,,normal
C0078,2024,-0.10436905486306236,-0.08995729535101848,-0.045454545454545414,0.5556331967872112,normal
C0078,2025,0.10088076080867747,0.2879905637813043,0.04761904761904767,-0.4681963795761054,normal
C0079,2023,,,,,normal
C0079,2024,0.06591511611213274,0.6441337635338895,0,-0.47419213630869717,normal
C0079,2025,-0.12845547166095272,0.168416067185174,0,1.1033851849660459,normal
C0080,2023,,,,,normal
C0080,2024,0.09327083013223225,0.09351611428911233,0,-0.47527346985059404,normal
C0080,2025,0.08704702669523456,0.29334834547293753,0.09090909090909083,1.4447005165103377,normal
C0081,2023,,,,,normal
C0081,2024,0.05667762986801783,0.13782728676398115,0.0625,0.4215889445911307,normal
C0081,2025,0.08187668230978629,-0.0024186297933292966,0.23529411764705888,0.351904701656476,normal
C0082,2023,,,,,normal
C0082,2024,0.021264061877233065,-0.13127710817329996,-0.08499999999999996,0.3567908072843309,normal
C0082,2025,-0.033172239921543945,0.25407064034446725,-0.09289617486338797,0.02876786101916462,normal
C0083,2023,,,,,normal
C0083,2024,0.11902384055085169,-0.16187126385526274,0.05263157894736836,0.4656277829572426,normal
C0083,2025,0.07986720042512241,0.5440477418410228,-0.050000000000000044,-0.5915832071300788,normal
C0084,2023,,,,,normal
C0084,2024,-0.09164903523928136,-0.10897323529926872,-0.050000000000000044,0.06695830487434384,normal
C0084,2025,0.11080849559532213,0.16140045222226074,0,-0.05576246027931775,normal
C0085,2023,,,,,normal
C0085,2024,-0.05101030975283283,1.5948781955625972,0,-0.01191248835449843,normal
C0085,2025,0.42394931198651564,0.6623221323002595,0,-0.4115031237119883,normal
C0086,2023,,,,,normal
C0086,2024,0.15154954379272745,-0.4342191654313069,0,0.16058789731746526,normal
C0086,2025,0.16771792606207914,0.9887759715283533,0.25,0.13598827064585084,normal
C0087,2023,,,,,normal
C0087,2024,0.33275583264531927,0.1500286903202419,0,-0.13360995369660122,normal
C0087,2025,-0.016433555963417,0.1499831991278051,0,0.0461404553251048,normal
C0088,2023,,,,,normal
C0088,2024,1.046795157753892,0.003852189757508784,-0.125,-0.5237296170852016,normal
C0088,2025,0.25152673604059994,1.8827357253383177,0,0.5432519059536309,normal
C0089,2023,,,,,normal
C0089,2024,-0.019368964362242114,0.0643802778365068,-0.1428571428571429,-0.18412754524684993,normal
C0089,2025,0.06998605927813073,0.5270163914450423,0,-0.1988828379835086,normal
C0090,2023,,,,,normal
C0090,2024,0.021121560972037656,-0.43308171612859725,0,-0.3094433627912072,normal
C0090,2025,0.04098066782981791,1.4157142090244998,0,-0.11683636119264085,normal
C0091,2023,,,,,normal
C0091,2024,0.09854028348612465,-0.5088217070957993,0,-0.2602386465736004,normal
C0091,2025,-0.13596325945405152,0.28152819502969706,0,0.9885627624840403,normal
C0092,2023,,,,,normal
C0092,2024,0.024583769926188603,0.49193107795554325,0,-0.23112459613773606,normal
C0092,2025,0.1803670756820206,0.08011713018725763,0,0.1743275386337706,normal
C0093,2023,,,,,normal
C0093,2024,-0.04501426824761612,-0.05123785268749703,-0.042857142857142816,-0.10556415086421522,normal
C0093,2025,0.050779189872814046,0.037610971197824083,0.13432835820895517,-0.33150329722353034,normal
C0094,2023,,,,,normal
C0094,2024,0.006382256189979563,0.07170486424829448,0.02102803738317749,0.5007795652458622,normal
C0094,2025,0.00788074530924221,-0.1744020535552503,0.20366132723112118,0.2773770959629154,normal
C0095,2023,,,,,normal
C0095,2024,0.15370306499775843,0.03564045805758331,0.04761904761904767,0.24624778251532797,normal
C0095,2025,-0.07171736231317072,0.25739699482363454,0.09090909090909083,0.36837892603454714,normal
C0096,2023,,,,,normal
C0096,2024,0.11792277314431265,0.09068405650707834,0.0625,0.12128956189331519,normal
C0096,2025,0.04932619484969791,-0.19565428593323653,0,0.267688411683795,normal
C0097,2023,,,,,normal
C0097,2024,-0.137400874651057,0.36516119724667373,0.10563380281690149,0.14717149211501268,normal
C0097,2025,0.44179644525957595,0.5083127718244709,-0.03821656050955413,-0.23868120985274122,normal
C0098,2023,,,,,normal
C0098,2024,-0.17015810988103341,-0.4203821137447823,0.16666666666666674,-0.0832235492533604,normal
C0098,2025,-0.10913010313600291,0.37558971729439494,-0.2857142857142857,-0.48783706240089064,normal
C0099,2023,,,,,normal
C0099,2024,1.4911686780231777,1.620326040338179,0.06666666666666665,-0.18334367737707968,normal
C0099,2025,0.705824495126476,0.6739814909300124,0.0625,-0.11882670735091616,normal
C0100,2023,,,,,normal
C0100,2024,-0.12661745772124777,-0.06353920919385891,0.14583333333333326,0.38916277223856155,normal
C0100,2025,-0.0039044154022338518,0.07805221329448164,0.09090909090909083,0.020838401532374817,normal
C0101,2023,,,,,normal
C0101,2024,-0.08707693887598578,0.19207243629069226,-0.020000000000000018,0.22867018711647602,normal
C0101,2025,-0.20966092838708783,-0.03520271663726071,0.010204081632652962,0.43371513435923004,normal
C0102,2023,,,,,normal
C0102,2024,0.00874860974646774,-0.3323461782142806,0.05263157894736836,0.12559708658518542,normal
C0102,2025,0.04862387459861761,0.038467671915719315,-0.09999999999999998,-0.21157742953502212,normal
C0103,2023,,,,,normal
C0103,2024,0.0422216427676414,0.09247924926659556,0,-0.04723366841694088,normal
C0103,2025,0.0656905434399635,0.12697430096805218,0.1428571428571428,-0.37592000793557556,normal
C0104,2023,,,,,normal
C0104,2024,0.18032879473189478,-0.5906846580274862,-0.017241379310344862,-0.13456601134104218,loss_change
C0104,2025,-0.07102589329833497,-0.47154739612171137,0.07894736842105265,-0.10770973504962034,loss_change
C0105,2023,,,,,normal
C0105,2024,-0.20241968887691053,-0.3734419741912772,-0.16666666666666663,-0.21928490929760103,normal
C0105,2025,0.05499555184334892,0.1819563069222785,0,0.30923950177797366,normal
C0106,2023,,,,,normal
C0106,2024,0.04542039001987974,-0.20366180418009994,0.07608695652173902,0.5124303630554012,normal
C0106,2025,0.02927115171126804,0.3114124094598125,0.08080808080808088,-0.3125923518901622,normal
C0107,2023,,,,,normal
C0107,2024,-0.020285752203238028,0.8947013265403387,0.030000000000000027,0.22199095997112028,normal
C0107,2025,0.17740311741876735,-0.9692846659404948,0.03106796116504862,-0.03114003719288394,normal
C0108,2023,,,,,normal
C0108,2024,0.06977387091172949,-0.458593795851684,0.19999999999999996,1.4590540383137003,normal
C0108,2025,0.13531544710417442,1.1757705060382233,0,-0.3128758196270417,normal
C0109,2023,,,,,normal
C0109,2024,0.06639132407885784,1.4064781499862593,0.020000000000000018,0.3666983751783466,normal
C0109,2025,0.13698885229997537,-0.3082862264039895,0.23529411764705888,0.31215464080862687,normal
C0110,2023,,,,,normal
C0110,2024,0.02279099459571965,1.39911046251407,0,-0.034825125387454636,normal
C0110,2025,-0.128046254828326,-0.32279838197758026,0,-0.30953962739988183,normal
C0111,2023,,,,,normal
C0111,2024,-0.06983572049552,0.2205254895603268,0.050000000000000044,0.4062345353559691,normal
C0111,2025,-0.05855236942286979,0.16096216489934445,0.19047619047619047,0.3597035419026364,normal
C0112,2023,,,,,normal
C0112,2024,0.030612582052000903,-0.3668536125467192,-0.04790419161676651,-0.056078329937943705,normal
C0112,2025,-0.21740960688467192,-0.1273435028103238,-0.04402515723270439,-0.5116787226259909,normal
C0113,2023,,,,,normal
C0113,2024,0.33169981462664144,1.3142743264579386,0.007621951219512146,-0.002123960515181378,normal
C0113,2025,0.10845406204036712,-0.7832037307117433,0.04841149773071107,-0.4776139820818205,normal
C0114,2023,,,,,normal
C0114,2024,-0.18398256059915807,-0.19776613674587695,-0.16380952380952385,-0.2939174764122765,normal
C0114,2025,0.009898214571873565,0.04059203324101168,-0.07289293849658318,0.2375169235205643,normal
C0115,2023,,,,,normal
C0115,2024,0.0704751208878831,0.09438763111273096,0,-0.17795617957999454,normal
C0115,2025,-0.19656702372543466,-0.021477439408706833,0,-0.03172805705666959,normal
C0116,2023,,,,,normal
C0116,2024,-0.017602535535964914,0.3627214328722228,-0.010526315789473717,-0.5110003466290263,normal
C0116,2025,0.19424578514210578,0.448307168731243,-0.010638297872340385,0.05703296075348674,normal
C0117,2023,,,,,normal
C0117,2024,0.32579445782235394,0.7006422754017758,0.1499999999999999,-0.35416541140807434,normal
C0117,2025,0.08394664725518264,-0.008464610316591403,0.04347826086956519,0.12589227388100954,normal
C0118,2023,,,,,normal
C0118,2024,-0.15293719595149258,-0.1439296387850827,0,0.42980477006656614,normal
C0118,2025,-0.5618962535523893,-0.3826909557819045,-0.04166666666666663,-0.2107154374626259,normal
C0119,2023,,,,,normal
C0119,2024,-0.12514891306454334,-0.14119519708395578,0.1578947368421053,-0.2839263362868223,normal
C0119,2025,0.27472228289192957,-0.038868780606703734,0,0.2242089428072922,normal
C0120,2023,,,,,normal
C0120,2024,-0.006311711607546511,0.16995275451852376,0.015625,-0.5578863800404648,normal
C0120,2025,0.34969192692751916,0.8199245126576618,0.10769230769230775,0.9351592661083812,normal
C0121,2023,,,,,normal
C0121,2024,0.173819367603544,5.347738127148539,0.16129032258064524,-0.4181422803346373,normal
C0121,2025,0.036014771465088025,-0.6322919633364443,0,1.2703575841870252,normal
C0122,2023,,,,,normal
C0122,2024,0.01775572832416894,0.1041364373381719,0.06666666666666665,0.1531774021976413,normal
C0122,2025,0.17229492723035378,-0.052373493954278816,-0.0625,-0.2424695099059886,normal
C0123,2023,,,,,normal
C0123,2024,0.23163614771599805,-0.06470196390823679,0,0.6431326417931795,normal
C0123,2025,0.21507831026183277,0.08855886920597222,0.07547169811320753,-0.34669667962722195,normal
C0124,2023,,,,,normal
C0124,2024,0.7349813335998323,0.21469074623523476,-0.06666666666666665,1.1583929262137382,normal
C0124,2025,0.9901180438251227,0.981913410277494,-0.0714285714285714,-0.2230923096730345,normal
C0125,2023,,,,,normal
C0125,2024,0.40006722590102517,0.33829456612254094,0.13043478260869557,0.27474257972025073,normal
C0125,2025,-0.047780503654305084,-0.04372548372756491,0.03846153846153855,-0.34584332526292305,normal
C0126,2023,,,,,normal
C0126,2024,-0.0058155087233841,-0.12639692075774878,-0.06849315068493156,-0.07225567620489248,normal
C0126,2025,-0.04235909683295336,-0.021610716350482617,-0.1029411764705882,0.7226887411936413,normal
C0127,2023,,,,,normal
C0127,2024,-0.013949399582899757,0.5861789427307733,0,0.9489601727201604,normal
C0127,2025,0.17357061130023843,-0.20034335422855531,0,-0.3482914581316674,normal
C0128,2023,,,,,normal
C0128,2024,-0.14970533488653248,-0.22043171694155683,0,0.2956759865008942,normal
C0128,2025,0.2560717029383044,-0.4515330057015653,0,-0.315350871522338,normal
C0129,2023,,,,,normal
C0129,2024,-0.08392773625581318,-0.48686326053011275,0.08333333333333326,0.7196679902818921,normal
C0129,2025,0.2331927764220323,2.2482412231784816,-0.15384615384615385,-0.2837187637574581,normal
C0130,2023,,,,,normal
C0130,2024,0.0033320625326653808,0.34479716778518243,-0.050000000000000044,0.19225757131910393,normal
C0130,2025,0.1650326787947658,-0.42982543269920215,0.05263157894736836,-0.5364697807311464,normal
C0131,2023,,,,,normal
C0131,2024,0.016369925931750684,-0.2080577381975912,0,0.18823049701726413,normal
C0131,2025,0.08096384284717195,-0.01623330814758417,0,0.050002423766894566,normal
C0132,2023,,,,,normal
C0132,2024,0.06678775216726285,0.14764524920255329,0,0.3006927828458714,normal
C0132,2025,0.0022274419448156113,-0.1510875938348798,0.1428571428571428,-0.37012506238317733,normal
C0133,2023,,,,,normal
C0133,2024,0.27829695402234944,0.12617083298730258,0.10000000000000009,0.876136946242565,normal
C0133,2025,0.05601739749488077,-0.16570420269936748,0.036363636363636376,0.057407654400339236,normal
